;tweetid;stance;senti;target;moral;toxic;act;vad
2465;614173237069643776;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.23515384615384616, 0.41284615384615386, 0.3741538461538462]
2466;614173253305700352;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];toxic;oth;[0.2966666666666667, 0.2255, 0.3295]
2467;614173592935378944;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.3996153846153847, 0.33676923076923077, 0.4089230769230769]
2468;614175708353466368;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.47640000000000005, 0.3314, 0.44159999999999994]
2469;614176138915618816;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];toxic;sug;[0.32484615384615384, 0.24915384615384611, 0.31769230769230766]
2470;614176822469750784;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];toxic;exp;[0.3223846153846154, 0.34153846153846157, 0.3443076923076923]
2471;614177817027301376;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.33999999999999997, 0.29692857142857143, 0.3659285714285714]
2472;614180278798565377;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.173375, 0.10375, 0.1245]
2473;614180693585883137;AGAINST;POSITIVE;Legalization of Abortion;[0, 1, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.46149999999999997, 0.2818333333333333, 0.3453333333333333]
2474;614181084264288256;AGAINST;POSITIVE;Legalization of Abortion;[1, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.43764705882352944, 0.3004117647058824, 0.40482352941176464]
2475;614181890338091008;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.42899999999999994, 0.3542142857142857, 0.44735714285714284]
2476;614183576934981632;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.23427777777777775, 0.2185555555555555, 0.25672222222222224]
2477;614185875807858688;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];toxic;oth;[0.5282941176470589, 0.36841176470588227, 0.5190588235294117]
2478;614187812343152640;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0];non_toxic;sta;[0.5308181818181817, 0.3805454545454545, 0.45836363636363636]
2479;614189030670995456;AGAINST;POSITIVE;Legalization of Abortion;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.5952666666666667, 0.4132666666666666, 0.5295333333333333]
2480;614192185181732864;AGAINST;POSITIVE;Legalization of Abortion;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.44050000000000006, 0.252, 0.39458333333333334]
2481;614195482319958016;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;oth;[0.331, 0.23438461538461536, 0.3253076923076923]
2482;614200172940111872;AGAINST;POSITIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5730624999999999, 0.344375, 0.5153125000000001]
2483;614201516417617921;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;oth;[0.5282941176470589, 0.36841176470588227, 0.5190588235294117]
2484;614206732265496576;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0];non_toxic;exp;[0.4358235294117647, 0.2624705882352942, 0.3356470588235294]
2485;614207649178087424;FAVOR;POSITIVE;Legalization of Abortion;[1, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.4032, 0.2375, 0.332]
2486;614208511279394817;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.21809090909090909, 0.1989090909090909, 0.14927272727272725]
2487;614222739935744000;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.586857142857143, 0.4283571428571428, 0.5646428571428571]
2488;614225215921463296;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.34359999999999996, 0.3337, 0.3694]
2489;614240391018123264;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.326125, 0.31, 0.328375]
2490;614249288932044800;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.36781818181818177, 0.204, 0.33245454545454545]
2491;614250459826626560;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.3815, 0.46275, 0.46625000000000005]
2492;614251108949606400;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.2708235294117647, 0.2753529411764705, 0.2581764705882353]
2493;614263605802852353;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5565833333333333, 0.37708333333333327, 0.49408333333333326]
2494;614270311601672192;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.3745, 0.40869999999999995, 0.4687]
2495;614277895859482624;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 1, 1, 0, 1, 0];non_toxic;sta;[0.39992307692307694, 0.44523076923076926, 0.391]
2496;614278306746073088;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;sta;[0.1476666666666667, 0.3622222222222223, 0.22744444444444445]
2497;614279270022705152;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];toxic;exp;[0.2833333333333333, 0.38246666666666673, 0.29066666666666663]
2498;614280358339547136;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.4219285714285714, 0.304, 0.4307142857142857]
2499;614290359393386497;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.2533, 0.2542, 0.25789999999999996]
2500;614300918217994240;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.62, 0.39427272727272733, 0.49399999999999994]
2501;614326159661109248;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];toxic;exp;[0.3820588235294118, 0.23152941176470584, 0.3284705882352941]
2502;614344328152875008;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.20475000000000004, 0.251875, 0.185625]
2503;614397669197369344;NONE;POSITIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5636666666666666, 0.4095, 0.4564166666666667]
2504;614405202897203200;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];toxic;exp;[0.3410769230769231, 0.5141538461538462, 0.44669230769230767]
2505;614416727783419904;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.425625, 0.21337499999999998, 0.357625]
2506;614421556484272130;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;que;[0.5397500000000001, 0.27475, 0.4015]
2507;614422636005822464;NONE;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 1, 0, 0, 1];non_toxic;sug;[0.519, 0.46341666666666664, 0.49416666666666664]
2508;614435708137115649;NONE;POSITIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 1, 1];non_toxic;exp;[0.4782272727272728, 0.2915, 0.3529090909090909]
2509;614438253089959936;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.42670588235294116, 0.34229411764705886, 0.4289411764705882]
2510;614443059749621760;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.38799999999999996, 0.3718461538461538, 0.4093076923076924]
2511;614445307909140480;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];toxic;exp;[0.3948235294117647, 0.2900588235294118, 0.38435294117647056]
2512;614445802430160896;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];non_toxic;sta;[0.37339999999999995, 0.4307, 0.367]
2513;614446429684281344;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];toxic;sta;[0.35427272727272724, 0.3852727272727272, 0.3602727272727273]
2514;614448252079878144;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.41492307692307695, 0.26761538461538464, 0.3316153846153846]
2515;614449078202712064;AGAINST;NEGATIVE;Legalization of Abortion;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.47249999999999986, 0.3167857142857143, 0.4376428571428571]
2516;614449114760261632;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 1, 1, 0, 0, 0];non_toxic;oth;[0.46630000000000005, 0.3725, 0.3997]
2517;614449192233238529;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];toxic;sug;[0.2827692307692308, 0.2438461538461538, 0.29576923076923084]
2518;614451178227802112;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.43069230769230765, 0.32407692307692304, 0.3983076923076923]
2519;614452462695546881;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.3373076923076923, 0.3400000000000001, 0.3472307692307692]
2520;614453885109833730;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.22424999999999998, 0.28591666666666665, 0.22474999999999998]
2521;614458053308620800;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.311375, 0.1756875, 0.2765625]
2522;614459916024201216;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.31361538461538463, 0.22738461538461538, 0.29700000000000004]
2523;614460169657929729;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;oth;[0.24850000000000003, 0.1908, 0.20670000000000002]
2524;614462052023803904;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.48660000000000003, 0.5783, 0.6075]
2525;614463449108774912;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.32133333333333336, 0.216, 0.3198888888888889]
2526;614464597832151040;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.24359999999999998, 0.1934, 0.1881]
2527;614468466700062720;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0, 0, 0]
2528;614469599338360834;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.33625, 0.33199999999999996, 0.3335]
2529;614471964330070017;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.25775000000000003, 0.1729166666666667, 0.21758333333333332]
2530;614488942226702336;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.20716666666666664, 0.23272222222222227, 0.23188888888888892]
2531;614489451876741120;AGAINST;NEGATIVE;Legalization of Abortion;[1, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.3359090909090909, 0.38081818181818183, 0.26454545454545453]
2532;614492388145369088;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;exp;[0.41391666666666665, 0.33275000000000005, 0.42849999999999994]
2533;614492585709707264;FAVOR;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.4976666666666667, 0.34475000000000006, 0.466]
2534;614498457504645120;AGAINST;POSITIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sug;[0.4334705882352941, 0.26658823529411757, 0.3368823529411764]
2535;614501205201584128;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.62925, 0.3216666666666667, 0.52]
2536;614501763270324225;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];toxic;exp;[0.2751875, 0.3338125, 0.31943750000000004]
2537;614508686472540160;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;exp;[0.6230909090909091, 0.2845454545454545, 0.49436363636363634]
2538;614514418529861632;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.41240000000000004, 0.23779999999999996, 0.3485333333333333]
2539;614516270323478528;FAVOR;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.35525, 0.22475, 0.273125]
2540;614516343610691584;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 1, 0, 1, 0, 0, 0, 0, 0];toxic;que;[0.2936666666666667, 0.3250666666666667, 0.29]
2541;614516425638580224;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;oth;[0.4098888888888889, 0.29855555555555546, 0.3957777777777778]
2542;614522524857167872;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.26563636363636367, 0.23863636363636365, 0.29563636363636364]
2543;614523017905971200;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.3928, 0.22240000000000001, 0.2678]
2544;614524755861901313;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.22436363636363635, 0.17290909090909093, 0.22172727272727275]
2545;614525300328640517;AGAINST;NEITHER;Legalization of Abortion;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.45449999999999996, 0.4618333333333334, 0.42850000000000005]
2546;614526146106032128;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.42063636363636364, 0.33781818181818185, 0.3689090909090908]
2547;614526620615905281;NONE;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.31600000000000006, 0.18023076923076922, 0.24815384615384614]
2548;614527646181912576;AGAINST;POSITIVE;Legalization of Abortion;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.6880769230769231, 0.3618461538461539, 0.5242307692307692]
2549;614527769758674944;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.35214285714285715, 0.25314285714285717, 0.3229285714285714]
2550;614530866312806400;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;que;[0.3655, 0.31783333333333336, 0.36158333333333337]
2551;614534332221378560;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.3685833333333333, 0.29600000000000004, 0.38766666666666666]
2552;614534521707298816;NONE;NEGATIVE;Legalization of Abortion;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.36108333333333326, 0.30983333333333335, 0.338]
2553;614534761722163200;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];toxic;exp;[0.30949999999999994, 0.26557142857142857, 0.2897142857142857]
2554;614536163005726721;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.4001666666666666, 0.26925, 0.301]
2555;614536944161320960;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.17114285714285712, 0.10614285714285714, 0.14085714285714285]
2556;614539563411750912;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.24555555555555555, 0.3385555555555555, 0.33266666666666667]
2557;614540084335939584;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.483, 0.32961538461538464, 0.41830769230769227]
2558;614541868555079680;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 0, 0, 0, 1];toxic;que;[0.27566666666666667, 0.2643333333333333, 0.255]
2559;614543580032471040;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.2656666666666667, 0.1839166666666667, 0.2004166666666667]
2560;614544456725987329;NONE;POSITIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4017777777777778, 0.34011111111111114, 0.3342222222222222]
2561;614544882632294400;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sug;[0.3908, 0.2702, 0.32333333333333336]
2562;614549532756570116;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.258, 0.31364285714285717, 0.2539285714285714]
2563;614550752648806400;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6587142857142857, 0.38042857142857145, 0.49542857142857144]
2564;614550893007126528;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.4415, 0.25725, 0.35900000000000004]
2565;614551803519045632;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5723333333333332, 0.33059999999999995, 0.4358]
2566;614553894325231618;NONE;NEITHER;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.18299999999999997, 0.23199999999999998, 0.23383333333333334]
2567;614555048744497152;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;exp;[0.3417777777777778, 0.2542222222222222, 0.30300000000000005]
2568;614555326608576512;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.47500000000000003, 0.2515833333333333, 0.38441666666666663]
2569;614556220842725380;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];toxic;exp;[0.5344285714285715, 0.411, 0.439]
2570;614561979731210244;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 1, 0, 0, 0, 1];toxic;sta;[0.3509166666666667, 0.32466666666666666, 0.3690833333333334]
2571;614563397967970304;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.2902, 0.28095, 0.2965]
2572;614568575769051136;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.5911000000000001, 0.32939999999999997, 0.4377]
2573;614569317716348930;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.4346666666666667, 0.47258333333333336, 0.4940833333333332]
2574;614581134207356929;AGAINST;POSITIVE;Legalization of Abortion;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.36814285714285716, 0.26871428571428574, 0.3405714285714286]
2575;614581703336665093;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5193125, 0.3226875, 0.42518750000000005]
2576;614596192400314369;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.222125, 0.204, 0.235875]
2577;614603854949285888;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.2419, 0.1504, 0.2111]
2578;614603897877835776;AGAINST;NEGATIVE;Legalization of Abortion;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.26690909090909093, 0.18181818181818182, 0.19563636363636364]
2579;614607143749074944;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4185384615384616, 0.2286153846153846, 0.32723076923076927]
2580;614607856432738304;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.5107692307692309, 0.3995384615384615, 0.38923076923076927]
2581;614609289467047936;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.18284615384615385, 0.1756923076923077, 0.1959230769230769]
2582;614609745295613952;NONE;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.1837058823529412, 0.18564705882352942, 0.2261176470588235]
2583;614616587333685248;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];toxic;que;[0.4560909090909091, 0.33599999999999997, 0.4065454545454546]
2584;614618760477945856;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.5595, 0.2798333333333333, 0.437]
2585;614627748829528064;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.33126315789473687, 0.18657894736842104, 0.2718421052631579]
2586;614634402904178688;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.4635555555555556, 0.252, 0.36544444444444446]
2587;614652152590393344;NONE;NEITHER;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.36175, 0.184, 0.39275000000000004]
2588;614660753413533696;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];toxic;oth;[0.14885714285714285, 0.22214285714285717, 0.13785714285714287]
2589;614662176549281792;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4474, 0.5277, 0.5164]
2590;614662663285641216;AGAINST;POSITIVE;Legalization of Abortion;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.45855555555555555, 0.2785555555555555, 0.2902222222222222]
2591;614664713918525440;AGAINST;POSITIVE;Legalization of Abortion;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;oth;[0.359, 0.27525000000000005, 0.3645833333333333]
2592;614666745593225216;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.449, 0.3699, 0.4044]
2593;614692300556496896;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;exp;[0.24877777777777776, 0.2644444444444444, 0.33144444444444443]
2594;614706567745830912;AGAINST;NEGATIVE;Legalization of Abortion;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.29640000000000005, 0.17386666666666667, 0.27973333333333333]
2595;614745906118815744;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];toxic;oth;[0.295, 0.3068461538461539, 0.31546153846153846]
2596;614758712121671680;FAVOR;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.3295625, 0.2931875, 0.26687500000000003]
2597;614790338239168512;NONE;POSITIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.3205555555555556, 0.18411111111111111, 0.2538888888888889]
2598;614790399044001792;FAVOR;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.50575, 0.41491666666666666, 0.47900000000000004]
2599;614790780587216897;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;sta;[0.2696, 0.2205, 0.20099999999999998]
2600;614804541993824256;AGAINST;NEGATIVE;Legalization of Abortion;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3877777777777778, 0.188, 0.31855555555555554]
2601;614805462840688640;NONE;NEGATIVE;Legalization of Abortion;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;que;[0.2909333333333334, 0.351, 0.3126]
2602;614819554200424448;AGAINST;NEGATIVE;Legalization of Abortion;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.1315, 0.08149999999999999, 0.11574999999999999]
